cvl-database-1-1/testset/lines/0183/0183-6-4.tif	Dann mag die
cvl-database-1-1/testset/lines/0183/0183-6-5.tif	Todtenglocke schallen
cvl-database-1-1/testset/lines/0183/0183-6-6.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0183/0183-6-7.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0183/0183-6-8.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0184/0184-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0184/0184-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0184/0184-6-2.tif	Dann magst du mich in Fesseln
cvl-database-1-1/testset/lines/0184/0184-6-3.tif	schlagen Dann will ich gern zu
cvl-database-1-1/testset/lines/0184/0184-6-4.tif	Grunde gehn Dann mag die
cvl-database-1-1/testset/lines/0184/0184-6-5.tif	Todtenglocke schallen Dann bist
cvl-database-1-1/testset/lines/0184/0184-6-6.tif	du deines Dienstes frey Die Uhr
cvl-database-1-1/testset/lines/0184/0184-6-7.tif	mag stehn der Zeiger fallen Es
cvl-database-1-1/testset/lines/0184/0184-6-8.tif	sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0185/0185-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0185/0185-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0185/0185-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0185/0185-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0185/0185-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0185/0185-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0185/0185-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0185/0185-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0186/0186-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0186/0186-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0186/0186-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0186/0186-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0186/0186-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0186/0186-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0186/0186-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0186/0186-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0187/0187-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0187/0187-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0187/0187-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0187/0187-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0187/0187-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0187/0187-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0187/0187-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0187/0187-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0188/0188-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0188/0188-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0188/0188-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0188/0188-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0188/0188-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0188/0188-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0188/0188-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0188/0188-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0189/0189-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0189/0189-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0189/0189-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0189/0189-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0189/0189-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0189/0189-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0189/0189-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0189/0189-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0190/0190-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0190/0190-6-1.tif	Verweile doch du bist schön
cvl-database-1-1/testset/lines/0190/0190-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0190/0190-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0190/0190-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0190/0190-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0190/0190-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0190/0190-6-7.tif	Es sey Zeit für mich vorbey
cvl-database-1-1/testset/lines/0191/0191-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0191/0191-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0191/0191-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0191/0191-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0191/0191-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0191/0191-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0191/0191-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0191/0191-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0192/0192-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0192/0192-6-1.tif	Verweile doch du bist schön
cvl-database-1-1/testset/lines/0192/0192-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0192/0192-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0192/0192-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0192/0192-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0192/0192-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0192/0192-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0193/0193-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0193/0193-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0193/0193-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0193/0193-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0193/0193-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0193/0193-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0193/0193-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0193/0193-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0194/0194-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0194/0194-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0194/0194-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0194/0194-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0194/0194-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0194/0194-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0194/0194-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0194/0194-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0195/0195-6-0.tif	Werd ich zum Augenblicke sagen Verweile doch
cvl-database-1-1/testset/lines/0195/0195-6-1.tif	du bist so schön Dann magst du mich in Fesseln
cvl-database-1-1/testset/lines/0195/0195-6-2.tif	schlagen Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0195/0195-6-3.tif	Dann mag die Todtenglocke schallen Dann
cvl-database-1-1/testset/lines/0195/0195-6-4.tif	bist du deines Dienstes frey Die Uhr mag stehn
cvl-database-1-1/testset/lines/0195/0195-6-5.tif	der Zeiger fallen Es sey die Zeit für mich
cvl-database-1-1/testset/lines/0195/0195-6-6.tif	vorbey
cvl-database-1-1/testset/lines/0196/0196-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0196/0196-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0196/0196-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0196/0196-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0196/0196-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0196/0196-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0196/0196-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0196/0196-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0197/0197-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0197/0197-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0197/0197-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0197/0197-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0197/0197-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0197/0197-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0197/0197-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0197/0197-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0198/0198-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0198/0198-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0198/0198-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0198/0198-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0198/0198-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0198/0198-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0198/0198-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0198/0198-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0199/0199-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0199/0199-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0199/0199-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0199/0199-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0199/0199-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0199/0199-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0199/0199-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0199/0199-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0200/0200-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0200/0200-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0200/0200-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0200/0200-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0200/0200-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0200/0200-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0200/0200-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0200/0200-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0201/0201-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0201/0201-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0201/0201-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0201/0201-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0201/0201-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0201/0201-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0201/0201-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0201/0201-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0202/0202-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0202/0202-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0202/0202-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0202/0202-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0202/0202-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0202/0202-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0202/0202-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0202/0202-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0203/0203-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0203/0203-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0203/0203-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0203/0203-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0203/0203-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0203/0203-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0203/0203-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0203/0203-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0204/0204-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0204/0204-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0204/0204-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0204/0204-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0204/0204-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0204/0204-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0204/0204-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0204/0204-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0205/0205-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0205/0205-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0205/0205-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0205/0205-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0205/0205-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0205/0205-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0205/0205-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0205/0205-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0206/0206-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0206/0206-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0206/0206-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0206/0206-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0206/0206-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0206/0206-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0206/0206-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0206/0206-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0207/0207-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0207/0207-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0207/0207-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0207/0207-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0207/0207-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0207/0207-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0207/0207-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0207/0207-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0208/0208-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0208/0208-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0208/0208-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0208/0208-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0208/0208-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0208/0208-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0208/0208-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0208/0208-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0209/0209-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0209/0209-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0209/0209-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0209/0209-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0209/0209-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0209/0209-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0209/0209-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0209/0209-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0210/0210-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0210/0210-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0210/0210-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0210/0210-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0210/0210-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0210/0210-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0210/0210-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0210/0210-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0211/0211-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0211/0211-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0211/0211-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0211/0211-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0211/0211-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0211/0211-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0211/0211-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0211/0211-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0212/0212-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0212/0212-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0212/0212-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0212/0212-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0212/0212-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0212/0212-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0212/0212-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0212/0212-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0213/0213-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0213/0213-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0213/0213-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0213/0213-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0213/0213-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0213/0213-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0213/0213-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0213/0213-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0215/0215-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0215/0215-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0215/0215-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0215/0215-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0215/0215-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0215/0215-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0215/0215-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0215/0215-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0217/0217-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0217/0217-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0217/0217-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0217/0217-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0217/0217-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0217/0217-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0217/0217-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0217/0217-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0218/0218-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0218/0218-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0218/0218-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0218/0218-6-3.tif	Dann will ich zu Grunde gehn
cvl-database-1-1/testset/lines/0218/0218-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0218/0218-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0218/0218-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0218/0218-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0219/0219-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0219/0219-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0219/0219-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0219/0219-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0219/0219-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0219/0219-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0219/0219-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0219/0219-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0220/0220-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0220/0220-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0220/0220-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0220/0220-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0220/0220-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0220/0220-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0220/0220-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0220/0220-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0221/0221-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0221/0221-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0221/0221-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0221/0221-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0221/0221-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0221/0221-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0221/0221-6-6.tif	Die Uhr mag stehn der Zeiger fallen
cvl-database-1-1/testset/lines/0221/0221-6-7.tif	Es sey die Zeit für mich vorbey
cvl-database-1-1/testset/lines/0222/0222-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0222/0222-6-1.tif	Verweile doch du bist so schön
cvl-database-1-1/testset/lines/0222/0222-6-2.tif	Dann magst du mich in Fesseln schlagen
cvl-database-1-1/testset/lines/0222/0222-6-3.tif	Dann will ich gern zu Grunde gehn
cvl-database-1-1/testset/lines/0222/0222-6-4.tif	Dann mag die Todtenglocke schallen
cvl-database-1-1/testset/lines/0222/0222-6-5.tif	Dann bist du deines Dienstes frey
cvl-database-1-1/testset/lines/0222/0222-6-6.tif	Die Uhr mag stehn der Zeiger fallen Es sey die Zeit mich für vorbey
cvl-database-1-1/testset/lines/0223/0223-6-0.tif	Werd ich zum Augenblicke sagen
cvl-database-1-1/testset/lines/0223/0223-6-1.tif	Verweile doch du bist so schön
